Title,Price,Bedrooms,Bathrooms,Areas,Location,Url
2-1/2 Storey Terrace House At Sg Merab Luar Putrajaya,RM 673 400,5 Bedrooms,5 Bathrooms,2650 sq.ft.,Putrajaya,https://www.mudah.my/2+1+2+Storey+Terrace+House+At+Sg+Merab+Luar+Putrajaya-83442686.htm
RUMAH UNTUK DIJUAL DI PUTRAJAYA 2 Storey Intermidiate Presint 16,RM 950 000,4 Bedrooms,3 Bathrooms,1800 sq.ft.,Putrajaya,https://www.mudah.my/RUMAH+UNTUK+DIJUAL+DI+PUTRAJAYA+2+Storey+Intermidiate+Presint+16-87272536.htm
2 Storey House Putrajaya Seksyen 14 Putrajaya,RM 880 000,4 Bedrooms,3 Bathrooms,1903 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+House+Putrajaya+Seksyen+14+Putrajaya-83135872.htm
(Marvelous Garden View)(Corner) Double Storey Terrace Presint 14 Putra,RM 1 100 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/+Marvelous+Garden+View+Corner+Double+Storey+Terrace+Presint+14+Putra-88030203.htm
Corner Lot SemiD Presint 9 Putrajaya,RM 1 400 000,6 Bedrooms,5 Bathrooms,36382 sq.ft.,Putrajaya,https://www.mudah.my/Corner+Lot+SemiD+Presint+9+Putrajaya-81042522.htm
Double Storey Semi-Detached Presint 15 Putrajaya [FULLY FURNISHED],RM 1 400 000,6 Bedrooms,5 Bathrooms,3207 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Semi+Detached+Presint+15+Putrajaya+FULLY+FURNISHED+-88579127.htm
[ NEGOTIABLE ] Semi D Semi Detached Presint 14 Precint 14 Putrajaya,RM 1 350 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/+NEGOTIABLE+Semi+D+Semi+Detached+Presint+14+Precint+14+Putrajaya-88564466.htm
"Ioi city mall , conezion residence , putrajaya",RM 412 000,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,https://www.mudah.my/Ioi+city+mall+conezion+residence+putrajaya-88577036.htm
Rumah Bandar cybersouth,RM 377 910,4 Bedrooms,2 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+Bandar+cybersouth-86384605.htm
"(FACING LAKE!) 3 STOREY SERA SEMI D TWINVILLA, Putrajaya",RM 3 000 000,6 Bedrooms,6 Bathrooms,4100 sq.ft.,Putrajaya,https://www.mudah.my/+FACING+LAKE+3+STOREY+SERA+SEMI+D+TWINVILLA+Putrajaya-87339877.htm
"[FULLY FURNISHED] 2 Storey Presint 11, PUTRAJAYA, For Sale",RM 810 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Putrajaya,https://www.mudah.my/+FULLY+FURNISHED+2+Storey+Presint+11+PUTRAJAYA+For+Sale-88574635.htm
[FREEHOLD] Partly Furnished Double Storey Terrace Presint 11 Putrajaya,RM 690 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,https://www.mudah.my/+FREEHOLD+Partly+Furnished+Double+Storey+Terrace+Presint+11+Putrajaya-83562673.htm
"[FACING OPEN + RENOVATED] 2 Sty Terrace End Lot, Presint 14, Putrajaya",RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/+FACING+OPEN+RENOVATED+2+Sty+Terrace+End+Lot+Presint+14+Putrajaya-88572683.htm
CHEAPEST | 4250sf Double Storey Semi-Detached Precint 16 Putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,https://www.mudah.my/CHEAPEST+4250sf+Double+Storey+Semi+Detached+Precint+16+Putrajaya-88486337.htm
[NICE NEIGHBORHOOD] Double Storey Presint 11 Putrajaya,RM 789 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+NICE+NEIGHBORHOOD+Double+Storey+Presint+11+Putrajaya-88472353.htm
"(LAKE VIEW!) Fera 3 Storey Semi Detached, Putrajaya",RM 3 825 000,6 Bedrooms,6 Bathrooms,5206 sq.ft.,Putrajaya,https://www.mudah.my/+LAKE+VIEW+Fera+3+Storey+Semi+Detached+Putrajaya-78819239.htm
Big size Balcony & Facing Golf Court. Special unit,RM 620 000,4 Bedrooms,3 Bathrooms,1515 sq.ft.,Putrajaya,https://www.mudah.my/Big+size+Balcony+Facing+Golf+Court+Special+unit-88570373.htm
"3 Storey Hyperlink Terrace Duta Villa, Presint 14, Putrajaya",RM 1 345 000,6 Bedrooms,6 Bathrooms,3660 sq.ft.,Putrajaya,https://www.mudah.my/3+Storey+Hyperlink+Terrace+Duta+Villa+Presint+14+Putrajaya-87850619.htm
RUMAH TERES 2 TINGKAT 20x65 0% Down Payment FREEHOLD nr Putrajaya,RM 449 800,4 Bedrooms,3 Bathrooms,2200 sq.ft.,Putrajaya,https://www.mudah.my/RUMAH+TERES+2+TINGKAT+20x65+0+Down+Payment+FREEHOLD+nr+Putrajaya-75969380.htm
(FACING OPEN | RENOVATED) END LOT 2 Storey Presint 14 Putrajaya,RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/+FACING+OPEN+RENOVATED+END+LOT+2+Storey+Presint+14+Putrajaya-88567951.htm
END LOT 2 Storey Precint 14 Putrajaya Renovated Facing Open,RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/END+LOT+2+Storey+Precint+14+Putrajaya+Renovated+Facing+Open-88567715.htm
CORNER UNIT | Single Storey Bungalow Desa Pinggiran Putra Putrajaya,RM 1 250 000,4 Bedrooms,2 Bathrooms,7535 sq.ft.,Putrajaya,https://www.mudah.my/CORNER+UNIT+Single+Storey+Bungalow+Desa+Pinggiran+Putra+Putrajaya-88257230.htm
Rumah Hibrid 3R3B Full Loan Booking Rm150 LIMITED OFFER,RM 480 000,3 Bedrooms,3 Bathrooms,2142 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+Hibrid+3R3B+Full+Loan+Booking+Rm150+LIMITED+OFFER-88514895.htm
New Freehold Double Storey 0% Down Payment 20x65 nearby Putrajaya,RM 398 888,4 Bedrooms,3 Bathrooms,2174 sq.ft.,Putrajaya,https://www.mudah.my/New+Freehold+Double+Storey+0+Down+Payment+20x65+nearby+Putrajaya-77141968.htm
[BIG HOUSE!! BIG LAND!!] Double Storey Terrace Corner Lot Presint 12,RM 1 450 000,4 Bedrooms,3 Bathrooms,4176 sq.ft.,Putrajaya,https://www.mudah.my/+BIG+HOUSE+BIG+LAND+Double+Storey+Terrace+Corner+Lot+Presint+12-82953641.htm
2 Storey Terrace Intermediate Presint 11 Putrajaya,RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Terrace+Intermediate+Presint+11+Putrajaya-88563916.htm
FREEHOLD | ENDLOT 2 Storey Terrace Palma Residence Presint 11 2300sqft,RM 880 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+ENDLOT+2+Storey+Terrace+Palma+Residence+Presint+11+2300sqft-88563683.htm
"FREEHOLD | FACING LAKE 3 Stry Semi-D Yara Twinvilla, Presint 8 5300sqf",RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+FACING+LAKE+3+Stry+Semi+D+Yara+Twinvilla+Presint+8+5300sqf-88563679.htm
END LOT | FULLY FURNISHED 2.5 Stry Semi-D New Haven Presint 18 3300sqf,RM 1 400 000,5 Bedrooms,4 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/END+LOT+FULLY+FURNISHED+2+5+Stry+Semi+D+New+Haven+Presint+18+3300sqf-88563675.htm
CORNER LOT | FREEHOLD 2 1/2 Stry Semi-D New Haven Presint 18 3400sqft,RM 1 500 000,5 Bedrooms,4 Bathrooms,3400 sq.ft.,Putrajaya,https://www.mudah.my/CORNER+LOT+FREEHOLD+2+1+2+Stry+Semi+D+New+Haven+Presint+18+3400sqft-88563674.htm
Semi D Putrajaya Alamanda Seri Kembangan,RM 1 350 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/Semi+D+Putrajaya+Alamanda+Seri+Kembangan-88562925.htm
Double Storey Percint 11 Putrajaya Alamanda Seri Kembangan,RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Percint+11+Putrajaya+Alamanda+Seri+Kembangan-88562770.htm
"FREEHOLD NEAR SURAU | Double Storey Semi D Presint 15, Putrajaya",RM 1 350 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+NEAR+SURAU+Double+Storey+Semi+D+Presint+15+Putrajaya-86933490.htm
FULLY RENOVATED Double Storey Presint 16 Putrajaya,RM 980 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+RENOVATED+Double+Storey+Presint+16+Putrajaya-88525889.htm
Cheapest double storey presint 14 fully furnished,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Cheapest+double+storey+presint+14+fully+furnished-88560495.htm
End lot open space 2 storey renovated presint 14 putrajaya,RM 860 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/End+lot+open+space+2+storey+renovated+presint+14+putrajaya-88559290.htm
PALING MURAH CORNER LOT SEMI D House Presint 16 Putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,https://www.mudah.my/PALING+MURAH+CORNER+LOT+SEMI+D+House+Presint+16+Putrajaya-87663375.htm
Double Storey End Lot Percint 9 Putrajaya,RM 854 900,4 Bedrooms,3 Bathrooms,2551 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+End+Lot+Percint+9+Putrajaya-83137711.htm
FULLY RENOVATED Double Storey Presint 16 Putrajaya,RM 980 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+RENOVATED+Double+Storey+Presint+16+Putrajaya-88557552.htm
Double Storey Townhouse Presint 16 Putrajaya,RM 430 000,3 Bedrooms,3 Bathrooms,1741 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Townhouse+Presint+16+Putrajaya-88013361.htm
"Double Storey Terrace House PRESINT 11, PUTRAJAYA",RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Terrace+House+PRESINT+11+PUTRAJAYA-88556796.htm
"New Two and Half Storey Semi D House, nr Lake, Presint 18, Putrajaya",RM 1 950 000,5 Bedrooms,6 Bathrooms,3221 sq.ft.,Putrajaya,https://www.mudah.my/New+Two+and+Half+Storey+Semi+D+House+nr+Lake+Presint+18+Putrajaya-88556055.htm
[END LOT-RENOVATED] Double Storey Terrace Presint 14 [FACING OPEN],RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/+END+LOT+RENOVATED+Double+Storey+Terrace+Presint+14+FACING+OPEN+-88555923.htm
"Nice Semi D, Below Market Price, Renovated, Presint 15, Putrajaya",RM 1 300 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/Nice+Semi+D+Below+Market+Price+Renovated+Presint+15+Putrajaya-88555751.htm
"CORNER LOT SEMI D | Double Storey House Presint 16, Putrajaya",RM 1 200 000,4 Bedrooms,3 Bathrooms,3000 sq.ft.,Putrajaya,https://www.mudah.my/CORNER+LOT+SEMI+D+Double+Storey+House+Presint+16+Putrajaya-86101811.htm
"Rumah Teres Setingkat (New), Berdekatan Putrajaya",RM 351 000,3 Bedrooms,2 Bathrooms,1092 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+Teres+Setingkat+New+Berdekatan+Putrajaya-88553745.htm
END Lot Double Storey House Duta Terrace II Presint 14,RM 860 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/END+Lot+Double+Storey+House+Duta+Terrace+II+Presint+14-88552890.htm
Freehold Lake View Double Storey Terrace near Putrajaya for Sale,RM 733 000,4 Bedrooms,4 Bathrooms,2400 sq.ft.,Putrajaya,https://www.mudah.my/Freehold+Lake+View+Double+Storey+Terrace+near+Putrajaya+for+Sale-82312109.htm
Lake View Double Storey with private garden 15min to Dpulze Mall,RM 682 000,4 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Lake+View+Double+Storey+with+private+garden+15min+to+Dpulze+Mall-86546051.htm
[FREEHOLD 100K CASHBACK] Gated&Guarded 2 storey garden home,RM 730 000,4 Bedrooms,4 Bathrooms,2600 sq.ft.,Putrajaya,https://www.mudah.my/+FREEHOLD+100K+CASHBACK+Gated+Guarded+2+storey+garden+home-82091423.htm
"Booking hanya RM 3K! 3 Storey Fera Twinvilla, Presint 8, Putrajaya",RM 3 825 000,6 Bedrooms,5 Bathrooms,5026 sq.ft.,Putrajaya,https://www.mudah.my/Booking+hanya+RM+3K+3+Storey+Fera+Twinvilla+Presint+8+Putrajaya-85464220.htm
"Rumah Teres 2 Tingkat Unit Baru , Presint 12, Putrajaya FREEHOLD",RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+Teres+2+Tingkat+Unit+Baru+Presint+12+Putrajaya+FREEHOLD-88551460.htm
"2 Storey Bungalow, D'Heron Presint 16, Putrajaya",RM 3 500 000,5 Bedrooms,6 Bathrooms,4876 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Bungalow+D+Heron+Presint+16+Putrajaya-88489114.htm
LAKE VIEW Zero Lot Bungalow Danau Mutiara Presint 16 Putrajaya,RM 2 558 000,6 Bedrooms,6 Bathrooms,5154 sq.ft.,Putrajaya,https://www.mudah.my/LAKE+VIEW+Zero+Lot+Bungalow+Danau+Mutiara+Presint+16+Putrajaya-87091545.htm
Booking RM 3K 2.5 Storey Semi-D Augusta Residence Presint 12 Putrajaya,RM 2 173 000,6 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/Booking+RM+3K+2+5+Storey+Semi+D+Augusta+Residence+Presint+12+Putrajaya-85464257.htm
[22 Feet For Edge Land] Triple Storey Semi D House At Putrajaya,RM 740 000,5 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/+22+Feet+For+Edge+Land+Triple+Storey+Semi+D+House+At+Putrajaya-86105833.htm
Facing Lake 2.5 Storey Zero Lot Bungalow Danau Mutiara P16,RM 2 558 000,6 Bedrooms,6 Bathrooms,5154 sq.ft.,Putrajaya,https://www.mudah.my/Facing+Lake+2+5+Storey+Zero+Lot+Bungalow+Danau+Mutiara+P16-88376806.htm
"CANTIK & KEMAS Rumah Teres 2.5 Tingkat, Presint 18, Putrajaya",RM 1 100 000,4 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/CANTIK+KEMAS+Rumah+Teres+2+5+Tingkat+Presint+18+Putrajaya-85464211.htm
Rumah TEPI TASIK 2.5 Storey YARA Twinvilla Presint 8 Putrajaya,RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+TEPI+TASIK+2+5+Storey+YARA+Twinvilla+Presint+8+Putrajaya-85417793.htm
Double Storey Terrace House Presint 11 Putrajaya,RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Terrace+House+Presint+11+Putrajaya-88550492.htm
"Rumah Teres 2 Tingkat, Presint 11, Putrajaya",RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+Teres+2+Tingkat+Presint+11+Putrajaya-88508697.htm
"EXCLUSIVE Banglo 2 Tingkat, Presint 14, Putrajaya",RM 2 800 000,6 Bedrooms,6 Bathrooms,9000 sq.ft.,Putrajaya,https://www.mudah.my/EXCLUSIVE+Banglo+2+Tingkat+Presint+14+Putrajaya-85414668.htm
"FULLY FURNISHED Rumah Teres 2 Tingkat (End lot) Presint 14, Putrajaya",RM 860 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+Rumah+Teres+2+Tingkat+End+lot+Presint+14+Putrajaya-85999073.htm
Booking only RM3k! Duta Villa 3 Storey House Presint 14 Putrajaya,RM 1 345 000,6 Bedrooms,6 Bathrooms,3950 sq.ft.,Putrajaya,https://www.mudah.my/Booking+only+RM3k+Duta+Villa+3+Storey+House+Presint+14+Putrajaya-86052332.htm
"Rumah TEPI TASIK 2.5 Storey Semi-D, Presint 18, Putrajaya",RM 1 500 000,5 Bedrooms,4 Bathrooms,3400 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+TEPI+TASIK+2+5+Storey+Semi+D+Presint+18+Putrajaya-85417772.htm
End Lot >> Precint14 >> Putrajaya,RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/End+Lot+Precint14+Putrajaya-85937760.htm
Nice brand new bungalow,RM 750 000,4 Bedrooms,4 Bathrooms,5447 sq.ft.,Putrajaya,https://www.mudah.my/Nice+brand+new+bungalow-84907534.htm
"RENOVATED END LOT 2 Storey Terrace Presint 14, Putrajaya Precint",RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/RENOVATED+END+LOT+2+Storey+Terrace+Presint+14+Putrajaya+Precint-88549407.htm
2 Storey Terrace Presint 11 Putrajaya For Sale,RM 760 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Terrace+Presint+11+Putrajaya+For+Sale-88548914.htm
"2 Storey Terrace House, Presint 14, Putrajaya [End Lot]",RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Terrace+House+Presint+14+Putrajaya+End+Lot+-88548717.htm
Double Storey Terrace Presint 11 Putrajaya (TERMURAH),RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Terrace+Presint+11+Putrajaya+TERMURAH+-88548019.htm
"(NEAR TO SK/SMK PRESINT 16) 2 Storey Townhouse Precint 16, Putrajaya",RM 430 000,3 Bedrooms,3 Bathrooms,1741 sq.ft.,Putrajaya,https://www.mudah.my/+NEAR+TO+SK+SMK+PRESINT+16+2+Storey+Townhouse+Precint+16+Putrajaya-88547459.htm
"[Facing Open,Renovated] 2 Sty Terrace House Presint 14, Putrajaya",RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/+Facing+Open+Renovated+2+Sty+Terrace+House+Presint+14+Putrajaya-88547768.htm
Freehold Sera Twin Villa P8 Putrajaya,RM 3 000 000,6 Bedrooms,6 Bathrooms,4100 sq.ft.,Putrajaya,https://www.mudah.my/Freehold+Sera+Twin+Villa+P8+Putrajaya-87672073.htm
FREEHOLD OPEN Double Storey Semi D Near Putrajaya & Cyberjaya For Sale,RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+OPEN+Double+Storey+Semi+D+Near+Putrajaya+Cyberjaya+For+Sale-86840014.htm
NEGOTIABLE 2 Storey Link Presint 11 Putrajaya Freehold,RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/NEGOTIABLE+2+Storey+Link+Presint+11+Putrajaya+Freehold-88546485.htm
[Facing Open] Putrajaya 2 Storey End Lot Selling FULLY FURNISH,RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/+Facing+Open+Putrajaya+2+Storey+End+Lot+Selling+FULLY+FURNISH-88546423.htm
2 Storey End Lot Terrace The Pines Presint 11F Putrajaya,RM 1 082 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+End+Lot+Terrace+The+Pines+Presint+11F+Putrajaya-83641271.htm
Duta Villa Putrajaya,RM 1 250 000,6 Bedrooms,6 Bathrooms,2400 sq.ft.,Putrajaya,https://www.mudah.my/Duta+Villa+Putrajaya-87579607.htm
"2 Storey Endlot Presint 14, Putrajaya - Facing Open & Reno -",RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Endlot+Presint+14+Putrajaya+Facing+Open+Reno+-88545207.htm
Lake view putrajaya with private swiming pool 3 storey semi d,RM 1 980 000,6 Bedrooms,6 Bathrooms,3417 sq.ft.,Putrajaya,https://www.mudah.my/Lake+view+putrajaya+with+private+swiming+pool+3+storey+semi+d-87326659.htm
20x65 Double Storey Projek Baru 0% Downpayment 1K Booking,RM 368 600,4 Bedrooms,4 Bathrooms,2174 sq.ft.,Putrajaya,https://www.mudah.my/20x65+Double+Storey+Projek+Baru+0+Downpayment+1K+Booking-87316350.htm
Size Besar - Kitchen Cabinet - Double Storey Presint 11 Putrajaya,RM 675 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,https://www.mudah.my/Size+Besar+Kitchen+Cabinet+Double+Storey+Presint+11+Putrajaya-88545033.htm
[FLEXI DEPO] Full Furnish Double Storey Endlot (Extra Land) Presint 14,RM 850 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,https://www.mudah.my/+FLEXI+DEPO+Full+Furnish+Double+Storey+Endlot+Extra+Land+Presint+14-88544375.htm
(BELOW Market Value RM100 000)FACING LAKEVIEW House Putrajaya South,RM 730 000,4 Bedrooms,4 Bathrooms,2600 sq.ft.,Putrajaya,https://www.mudah.my/+BELOW+Market+Value+RM100+000+FACING+LAKEVIEW+House+Putrajaya+South-88178464.htm
[READY UNIT] Wide Land 2sty France House in Garden 10min to Putrajaya,RM 680 000,4 Bedrooms,4 Bathrooms,2600 sq.ft.,Putrajaya,https://www.mudah.my/+READY+UNIT+Wide+Land+2sty+France+House+in+Garden+10min+to+Putrajaya-86463204.htm
(Government Full Loan) Cash Back RM100k for Renovation Putrajaya 10min,RM 676 000,4 Bedrooms,4 Bathrooms,2600 sq.ft.,Putrajaya,https://www.mudah.my/+Government+Full+Loan+Cash+Back+RM100k+for+Renovation+Putrajaya+10min-81872548.htm
Fully Furnished Semi D under value sales peace elit area large be,RM 1 299 999,5 Bedrooms,4 Bathrooms,3998 sq.ft.,Putrajaya,https://www.mudah.my/Fully+Furnished+Semi+D+under+value+sales+peace+elit+area+large+be-88543321.htm
"END LOT, Facing Open, 2 Storey Terrace, Presint 14, Putrajaya",RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/END+LOT+Facing+Open+2+Storey+Terrace+Presint+14+Putrajaya-88543303.htm
FULLY FURNISHED | BIG LAND | NICE TO STAY | Double Storey Presint 14,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+BIG+LAND+NICE+TO+STAY+Double+Storey+Presint+14-88542525.htm
"|NEGO SAMPAI JADI| 2Storey Terrace House Presint 11, Putrajaya",RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+NEGO+SAMPAI+JADI+2Storey+Terrace+House+Presint+11+Putrajaya-88500879.htm
"[END LOT][FACING OPEN] 2 Storey Terrace House, Presint 14, Putrajaya",RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/+END+LOT+FACING+OPEN+2+Storey+Terrace+House+Presint+14+Putrajaya-88541721.htm
"Sepang ,taman langat utama , kota warisan , Dengkil",RM 324 000,4 Bedrooms,2 Bathrooms,1310 sq.ft.,Putrajaya,https://www.mudah.my/Sepang+taman+langat+utama+kota+warisan+Dengkil-88541440.htm
"Double Storey Terrace House PRESINT 11, PUTRAJAYA",RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Terrace+House+PRESINT+11+PUTRAJAYA-88538782.htm
"[Freehold] Presint 11, Putrajaya",RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+Freehold+Presint+11+Putrajaya-88538893.htm
Double Storey Presint 11 Putrajaya,RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Presint+11+Putrajaya-88538460.htm
Freehold Two Sty Semi D Presint 14 Putrajaya,RM 1 350 000,5 Bedrooms,5 Bathrooms,2998 sq.ft.,Putrajaya,https://www.mudah.my/Freehold+Two+Sty+Semi+D+Presint+14+Putrajaya-88537840.htm
Corner semi D 2 Stry | Percint 16 | Freehold | Wow murah,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,https://www.mudah.my/Corner+semi+D+2+Stry+Percint+16+Freehold+Wow+murah-88536976.htm
Bungalow presint 10 putrajaya,RM 270 000,6 Bedrooms,5 Bathrooms,7800 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+presint+10+putrajaya-88536824.htm
[GRENNERY FREEHOLD] Double storey Presint 11 Putrajaya,RM 675 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/+GRENNERY+FREEHOLD+Double+storey+Presint+11+Putrajaya-88536188.htm
Last unit 20x65 single storey with 0% downpayment!!!,RM 260 000,3 Bedrooms,2 Bathrooms,1229 sq.ft.,Putrajaya,https://www.mudah.my/Last+unit+20x65+single+storey+with+0+downpayment+-88535821.htm
RENOVATED! Semi D Double Storey Presint 15 PUTRAJAYA,RM 1 450 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/RENOVATED+Semi+D+Double+Storey+Presint+15+PUTRAJAYA-87189972.htm
"(New House)Double Storey Terrace House TURNBERRY ,Precint 12 Putrajaya",RM 880 000,4 Bedrooms,3 Bathrooms,2062 sq.ft.,Putrajaya,https://www.mudah.my/+New+House+Double+Storey+Terrace+House+TURNBERRY+Precint+12+Putrajaya-86737503.htm
Premium Bungalows DANAU SURIA Presint 16 Putrajaya,RM 3 736 600,6 Bedrooms,7 Bathrooms,7041 sq.ft.,Putrajaya,https://www.mudah.my/Premium+Bungalows+DANAU+SURIA+Presint+16+Putrajaya-88535122.htm
"Single Storey Bungalow Taman Bayu Villa, Kg Dato Abu Bakar Baginda",RM 880 000,5 Bedrooms,5 Bathrooms,2200 sq.ft.,Putrajaya,https://www.mudah.my/Single+Storey+Bungalow+Taman+Bayu+Villa+Kg+Dato+Abu+Bakar+Baginda-87834394.htm
"[FREEHOLD] Lake View Garden Home Concept with RM100,000 Cashback",RM 677 000,4 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/+FREEHOLD+Lake+View+Garden+Home+Concept+with+RM100+000+Cashback-86699099.htm
"Booking RM3000 Only❗❗❗ 3 Story Semi Detached, Precint 8",RM 3 092 300,6 Bedrooms,6 Bathrooms,8809 sq.ft.,Putrajaya,https://www.mudah.my/Booking+RM3000+Only+3+Story+Semi+Detached+Precint+8-85511586.htm
22x70 | 2 STOREY TERRACE INTERMEDIATE | PRESINT 11 | PUTRAJAYA,RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/22x70+2+STOREY+TERRACE+INTERMEDIATE+PRESINT+11+PUTRAJAYA-88534612.htm
